captured_at,generation_mode,api_id,model,duration,resolution,aspect_ratio,audio_setting,points,status
2026-08-26,image-to-video,759,Seedance 2.0-mini,7,720p,3:4,not_billed,349,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,7,720p,21:9,not_billed,349,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,8,480p,16:9,not_billed,184,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,8,480p,9:16,not_billed,185,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,8,480p,4:3,not_billed,181,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,8,480p,1:1,not_billed,176,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,8,480p,3:4,not_billed,181,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,8,480p,21:9,not_billed,184,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,8,720p,16:9,not_billed,397,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,8,720p,9:16,not_billed,397,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,8,720p,4:3,not_billed,399,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,8,720p,1:1,not_billed,397,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,8,720p,3:4,not_billed,399,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,8,720p,21:9,not_billed,399,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,9,480p,16:9,not_billed,207,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,9,480p,9:16,not_billed,208,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,9,480p,4:3,not_billed,204,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,9,480p,1:1,not_billed,198,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,9,480p,3:4,not_billed,204,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,9,480p,21:9,not_billed,207,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,9,720p,16:9,not_billed,447,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,9,720p,9:16,not_billed,447,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,9,720p,4:3,not_billed,449,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,9,720p,1:1,not_billed,447,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,9,720p,3:4,not_billed,449,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,9,720p,21:9,not_billed,449,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,10,480p,16:9,not_billed,231,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,10,480p,9:16,not_billed,231,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,10,480p,4:3,not_billed,227,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,10,480p,1:1,not_billed,220,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,10,480p,3:4,not_billed,227,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,10,480p,21:9,not_billed,231,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,10,720p,16:9,not_billed,496,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,10,720p,9:16,not_billed,496,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,10,720p,4:3,not_billed,499,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,10,720p,1:1,not_billed,496,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,10,720p,3:4,not_billed,499,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,10,720p,21:9,not_billed,499,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,11,480p,16:9,not_billed,254,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,11,480p,9:16,not_billed,254,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,11,480p,4:3,not_billed,249,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,11,480p,1:1,not_billed,242,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,11,480p,3:4,not_billed,249,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,11,480p,21:9,not_billed,254,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,11,720p,16:9,not_billed,546,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,11,720p,9:16,not_billed,546,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,11,720p,4:3,not_billed,549,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,11,720p,1:1,not_billed,546,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,11,720p,3:4,not_billed,549,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,11,720p,21:9,not_billed,549,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,12,480p,16:9,not_billed,277,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,12,480p,9:16,not_billed,277,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,12,480p,4:3,not_billed,272,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,12,480p,1:1,not_billed,264,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,12,480p,3:4,not_billed,272,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,12,480p,21:9,not_billed,277,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,12,720p,16:9,not_billed,596,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,12,720p,9:16,not_billed,596,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,12,720p,4:3,not_billed,599,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,12,720p,1:1,not_billed,596,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,12,720p,3:4,not_billed,599,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,12,720p,21:9,not_billed,599,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,13,480p,16:9,not_billed,300,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,13,480p,9:16,not_billed,300,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,13,480p,4:3,not_billed,295,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,13,480p,1:1,not_billed,287,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,13,480p,3:4,not_billed,295,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,13,480p,21:9,not_billed,300,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,13,720p,16:9,not_billed,645,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,13,720p,9:16,not_billed,645,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,13,720p,4:3,not_billed,649,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,13,720p,1:1,not_billed,645,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,13,720p,3:4,not_billed,649,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,13,720p,21:9,not_billed,648,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,14,480p,16:9,not_billed,323,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,14,480p,9:16,not_billed,323,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,14,480p,4:3,not_billed,317,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,14,480p,1:1,not_billed,309,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,14,480p,3:4,not_billed,317,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,14,480p,21:9,not_billed,323,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,14,720p,16:9,not_billed,695,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,14,720p,9:16,not_billed,695,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,14,720p,4:3,not_billed,699,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,14,720p,1:1,not_billed,695,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,14,720p,3:4,not_billed,699,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,14,720p,21:9,not_billed,698,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,15,480p,16:9,not_billed,346,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,15,480p,9:16,not_billed,346,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,15,480p,4:3,not_billed,340,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,15,480p,1:1,not_billed,331,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,15,480p,3:4,not_billed,340,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,15,480p,21:9,not_billed,346,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,15,720p,16:9,not_billed,745,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,15,720p,9:16,not_billed,745,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,15,720p,4:3,not_billed,749,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,15,720p,1:1,not_billed,745,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,15,720p,3:4,not_billed,749,ok
2026-08-26,image-to-video,759,Seedance 2.0-mini,15,720p,21:9,not_billed,748,ok
